,id,campaign_id,coupon_id,customer_id,redemption_status,recency,history,used_discount,used_bogo,is_referral,channel,offer,conversion
63041,103581,10,732,520,0,6,302.41,1,0,0,Web,Discount,0
63042,103582,13,681,994,0,4,566.72,1,0,1,Phone,Discount,1
63043,103584,30,438,984,0,10,120.7,0,1,1,Phone,Discount,0
63044,103585,1,1026,46,0,3,191.82,0,1,0,Phone,No Offer,0
63045,103586,13,909,1570,0,9,29.99,1,0,1,Web,Buy One Get One,0
63046,103587,8,79,633,0,1,97.77,1,0,1,Web,No Offer,0
63047,103591,29,1035,184,0,6,594.9,1,0,1,Web,No Offer,1
63048,103594,11,506,1381,0,1,486.33,0,1,0,Multichannel,Buy One Get One,0
63049,103596,13,157,578,0,2,257.3,1,0,1,Multichannel,Buy One Get One,0
63050,103597,11,658,929,0,10,102.4,1,0,1,Phone,Buy One Get One,0
63051,103599,29,985,874,0,10,66.0,0,1,0,Web,Buy One Get One,0
63052,103600,8,89,854,0,8,215.83,1,0,0,Phone,No Offer,0
63053,103601,30,376,1296,0,5,29.99,1,0,0,Phone,Buy One Get One,0
63054,103603,13,780,1237,0,5,51.92,1,0,1,Web,Buy One Get One,0
63055,103604,8,882,1391,0,10,29.99,1,0,1,Web,Discount,0
63056,103605,13,1031,814,0,2,283.42,1,0,0,Web,No Offer,0
63057,103608,8,296,290,0,10,204.77,1,1,0,Phone,No Offer,0
63058,103609,30,355,745,0,3,129.86,0,1,1,Web,Buy One Get One,0
63059,103610,8,1015,1272,0,9,424.53,0,1,0,Multichannel,Discount,0
63060,103611,30,914,859,0,1,345.23,1,1,1,Phone,Discount,0
63061,103613,28,441,1463,0,7,490.1,1,0,0,Web,Buy One Get One,0
63062,103614,8,53,1077,0,1,252.86,0,1,0,Multichannel,Discount,1
63063,103616,29,597,1110,0,1,729.9,1,0,1,Web,Discount,0
63064,103617,8,808,636,0,9,84.17,1,0,0,Phone,Buy One Get One,0
63065,103619,8,8,1304,0,4,141.9,1,0,1,Phone,No Offer,0
63066,103620,13,467,475,0,8,45.79,0,1,1,Phone,Buy One Get One,0
63067,103623,4,591,1574,0,7,592.1,1,1,1,Multichannel,Buy One Get One,0
63068,103624,13,617,844,0,10,802.03,1,0,1,Phone,No Offer,0
63069,103627,4,459,538,0,9,66.61,0,1,1,Web,Discount,0
63070,103628,13,136,389,0,9,923.9,1,0,1,Phone,Discount,0
63071,103629,13,137,1536,0,2,86.82,0,1,1,Web,Discount,0
63072,103630,29,3,875,0,10,265.9,1,1,0,Multichannel,Discount,0
63073,103631,29,443,240,0,3,29.99,1,0,0,Phone,Buy One Get One,0
63074,103632,13,127,923,0,1,426.7,0,1,1,Web,Buy One Get One,0
63075,103634,26,246,99,0,5,121.64,1,0,1,Phone,Discount,0
63076,103635,13,145,9,0,6,29.99,0,1,1,Web,Buy One Get One,0
63077,103636,13,719,207,0,6,218.05,1,0,1,Phone,Buy One Get One,0
63078,103637,13,949,655,0,8,29.99,1,0,1,Web,No Offer,0
63079,103638,8,8,692,0,3,77.37,0,1,1,Web,Discount,1
63080,103639,12,783,1159,0,12,179.41,1,0,0,Web,Buy One Get One,1
63081,103640,29,3,1429,0,6,64.53,1,0,1,Phone,No Offer,0
63082,103642,30,500,37,0,1,1145.7,1,1,1,Phone,Buy One Get One,1
63083,103643,5,431,195,0,10,63.77,0,1,1,Web,Buy One Get One,0
63084,103646,5,967,1122,0,1,784.99,1,0,1,Phone,Buy One Get One,1
63085,103647,8,902,519,0,10,97.23,1,0,1,Web,Buy One Get One,1
63086,103648,28,529,787,0,3,148.15,1,0,0,Phone,No Offer,1
63087,103650,9,18,1573,0,3,215.08,1,1,1,Multichannel,Buy One Get One,0
63088,103651,30,438,273,0,8,185.73,1,0,1,Phone,No Offer,0
63089,103654,12,492,467,0,10,196.02,1,0,0,Phone,No Offer,0
63090,103655,29,418,555,0,8,84.31,1,0,0,Phone,Discount,0
63091,103657,12,107,1331,0,1,89.18,0,1,0,Web,Buy One Get One,0
63092,103660,8,810,337,0,6,39.3,0,1,0,Phone,Buy One Get One,0
63093,103662,13,511,138,0,9,160.2,0,1,0,Web,No Offer,0
63094,103663,8,616,1386,0,1,116.9,1,0,1,Phone,Buy One Get One,0
63095,103664,8,1000,1147,0,2,435.65,0,1,0,Web,Buy One Get One,0
63096,103665,13,1007,250,0,2,131.43,1,0,0,Web,Buy One Get One,0
63097,103668,12,109,821,0,8,273.14,0,1,1,Phone,Buy One Get One,0
63098,103671,8,1000,1321,0,1,134.78,1,0,1,Phone,No Offer,0
63099,103674,13,815,970,0,4,65.96,1,0,1,Phone,No Offer,0
63100,103675,26,634,98,0,10,160.96,1,0,0,Web,No Offer,0
63101,103676,26,375,1255,0,2,72.41,1,0,1,Web,Discount,0
63102,103678,8,102,1352,0,11,108.44,1,0,1,Phone,Discount,0
63103,103680,8,86,1161,0,6,593.23,1,0,1,Multichannel,Buy One Get One,0
63104,103681,13,530,706,0,6,110.57,1,0,0,Web,Discount,0
63105,103683,9,788,211,0,10,29.99,1,0,0,Phone,Discount,1
63106,103684,11,971,127,0,3,29.99,1,0,0,Phone,Discount,0
63107,103686,8,1063,785,0,11,622.07,0,1,1,Multichannel,Discount,0
63108,103687,26,729,717,0,1,186.49,0,1,1,Phone,Discount,0
63109,103688,8,69,391,0,10,788.51,1,0,1,Web,Discount,0
63110,103689,8,48,1431,0,9,876.65,1,1,1,Phone,Buy One Get One,0
63111,103690,30,631,836,0,1,1047.69,1,1,1,Phone,Discount,0
63112,103691,2,744,852,0,11,344.4,0,1,0,Web,Buy One Get One,1
63113,103692,13,608,1004,0,3,123.61,0,1,1,Phone,No Offer,0
63114,103693,26,356,596,0,6,1157.35,1,0,1,Web,Buy One Get One,0
63115,103695,30,683,233,0,9,33.55,0,1,0,Phone,Buy One Get One,0
63116,103696,8,707,1244,0,2,226.1,0,1,0,Phone,No Offer,0
63117,103698,9,444,1403,0,8,148.09,1,0,0,Phone,No Offer,0
63118,103699,8,59,682,0,3,262.13,1,0,0,Multichannel,No Offer,1
63119,103701,29,696,1198,0,9,195.17,0,1,0,Phone,No Offer,0
63120,103702,13,780,1014,0,3,29.99,1,0,1,Web,Discount,1
63121,103703,13,1025,1506,0,5,115.89,1,0,0,Phone,No Offer,0
63122,103705,9,989,181,0,12,609.19,0,1,1,Multichannel,Discount,0
63123,103708,13,160,879,0,7,131.49,0,1,1,Web,No Offer,0
63124,103709,30,909,876,0,9,29.99,0,1,0,Phone,Buy One Get One,0
63125,103710,30,373,510,0,4,178.01,1,0,0,Web,Buy One Get One,0
63126,103712,8,583,412,0,12,304.92,0,1,1,Phone,Discount,0
63127,103713,8,48,1025,0,4,204.15,0,1,1,Phone,Buy One Get One,0
63128,103719,8,550,915,0,10,202.31,1,1,0,Phone,Buy One Get One,1
63129,103720,29,715,63,0,10,45.19,0,1,1,Web,No Offer,0
63130,103723,13,142,712,0,6,66.3,1,0,0,Phone,Buy One Get One,0
63131,103724,13,770,559,0,2,212.75,1,0,1,Web,No Offer,1
63132,103726,30,638,1469,0,7,129.47,1,0,0,Phone,Discount,0
63133,103727,8,707,1263,0,4,421.8,0,1,0,Web,No Offer,1
63134,103728,13,949,1430,0,8,96.84,0,1,0,Web,No Offer,0
63135,103729,8,1045,1236,0,9,129.42,1,0,1,Phone,Buy One Get One,0
63136,103731,30,1076,1378,0,2,666.33,1,0,1,Multichannel,Buy One Get One,0
63137,103732,10,662,740,0,10,29.99,0,1,0,Web,No Offer,0
63138,103733,12,496,1257,0,5,29.99,0,1,1,Phone,Buy One Get One,0
63139,103734,8,269,1383,0,1,356.52,1,0,0,Web,Discount,0
63140,103735,30,980,492,0,2,43.82,1,0,0,Web,Buy One Get One,1
63141,103736,8,74,200,0,3,152.9,0,1,1,Phone,Discount,0
63142,103737,11,910,47,0,1,206.33,0,1,0,Phone,No Offer,0
63143,103738,8,882,749,0,7,29.99,1,0,1,Web,Buy One Get One,0
63144,103739,13,119,452,0,10,256.84,0,1,0,Multichannel,No Offer,0
63145,103740,12,572,664,0,3,111.17,1,0,1,Phone,Buy One Get One,0
63146,103742,8,1063,860,0,2,174.0,1,0,1,Phone,Discount,1
63147,103743,4,895,1479,0,10,29.99,1,0,1,Web,Buy One Get One,0
63148,103744,8,288,459,0,6,122.61,0,1,1,Phone,Discount,0
63149,103746,13,485,281,0,4,29.99,0,1,1,Web,Buy One Get One,1
63150,103747,30,872,133,0,1,141.53,0,1,0,Phone,Buy One Get One,0
63151,103748,13,418,273,0,4,79.36,0,1,0,Phone,No Offer,0
63152,103751,13,450,1339,0,3,233.63,1,0,0,Multichannel,Buy One Get One,0
63153,103752,13,155,60,0,6,346.61,1,0,0,Web,No Offer,0
63154,103754,13,154,223,0,5,29.99,0,1,1,Phone,Buy One Get One,0
63155,103756,13,413,1035,0,9,196.18,1,0,1,Web,No Offer,0
63156,103757,29,943,659,0,5,257.31,0,1,1,Phone,Discount,0
63157,103758,26,340,303,0,9,29.99,1,0,1,Web,Discount,0
63158,103762,13,886,570,0,2,99.11,0,1,1,Web,Discount,0
63159,103763,12,466,552,0,6,59.39,1,0,1,Web,Buy One Get One,0
63160,103764,30,631,1534,0,10,75.41,0,1,1,Web,Buy One Get One,0
63161,103766,8,812,675,0,1,1259.69,0,1,1,Phone,Discount,0
63162,103769,30,924,178,0,12,32.84,1,0,0,Web,No Offer,0
63163,103771,13,515,1377,0,3,171.23,1,0,0,Phone,No Offer,1
63164,103773,28,525,787,0,3,98.01,1,0,0,Phone,Discount,1
63165,103774,8,807,389,0,2,228.28,0,1,0,Web,Discount,0
63166,103778,13,1031,91,0,7,80.6,1,0,1,Web,No Offer,0
63167,103779,8,817,338,0,10,135.24,0,1,1,Web,No Offer,0
63168,103780,8,1058,1258,0,3,29.99,0,1,1,Web,No Offer,0
63169,103782,13,111,855,0,2,83.81,0,1,0,Web,No Offer,1
63170,103783,9,691,755,0,2,52.37,0,1,1,Web,Buy One Get One,1
63171,103784,8,437,1218,0,2,52.53,1,0,1,Phone,No Offer,0
63172,103785,30,547,685,0,11,115.56,1,0,0,Web,No Offer,0
63173,103787,8,99,1145,0,7,29.99,1,0,1,Phone,No Offer,0
63174,103788,13,24,1111,1,11,60.22,1,0,0,Phone,Discount,0
63175,103790,5,663,1224,0,5,225.32,0,1,1,Phone,Buy One Get One,0
63176,103791,11,1044,418,0,3,153.15,0,1,0,Phone,Discount,0
63177,103792,30,683,1010,0,1,82.29,0,1,0,Web,Buy One Get One,0
63178,103795,13,940,763,0,1,78.51,1,0,1,Web,No Offer,0
63179,103796,13,770,1543,0,2,55.14,0,1,1,Web,Buy One Get One,0
63180,103797,26,565,493,0,4,741.47,1,0,1,Phone,Discount,0
63181,103798,13,694,1065,0,6,198.46,1,0,1,Web,Discount,1
63182,103799,13,145,1395,0,4,61.68,1,0,0,Web,Discount,1
63183,103800,13,513,639,0,6,517.68,1,0,1,Multichannel,Discount,0
63184,103803,11,980,464,0,1,31.15,0,1,1,Web,Buy One Get One,0
63185,103804,28,459,1547,0,5,132.08,0,1,1,Web,No Offer,0
63186,103805,11,506,1092,0,10,29.99,1,0,1,Phone,Buy One Get One,0
63187,103806,8,292,1076,0,7,29.99,0,1,0,Phone,Discount,1
63188,103807,13,121,277,0,9,29.99,1,0,1,Web,No Offer,0
63189,103809,13,672,132,0,3,29.99,1,0,1,Web,Discount,0
63190,103811,13,504,1559,0,9,634.31,0,1,1,Phone,No Offer,0
63191,103813,13,110,743,0,10,166.79,1,0,1,Web,Discount,0
63192,103816,8,52,83,0,8,658.83,1,0,1,Phone,No Offer,0
63193,103819,26,1019,275,0,1,1173.93,1,0,1,Multichannel,Discount,0
63194,103820,8,622,572,0,2,229.24,0,1,0,Phone,Buy One Get One,0
63195,103821,10,824,1566,0,6,107.15,0,1,1,Phone,No Offer,0
63196,103824,13,516,36,0,1,623.72,1,0,1,Multichannel,Buy One Get One,1
63197,103825,13,1100,628,0,2,133.09,0,1,1,Phone,No Offer,0
63198,103826,8,550,1186,0,2,65.33,1,0,1,Phone,Buy One Get One,0
63199,103827,8,928,21,0,8,169.61,0,1,1,Web,Buy One Get One,0
63200,103831,8,269,843,0,2,42.63,1,0,0,Web,Discount,0
63201,103832,8,661,1043,0,8,73.0,0,1,0,Phone,No Offer,0
63202,103833,7,691,63,0,8,279.76,1,1,1,Multichannel,Buy One Get One,0
63203,103837,26,658,310,0,3,90.0,1,0,1,Web,Discount,1
63204,103840,13,512,548,0,1,660.37,1,1,1,Phone,No Offer,0
63205,103846,8,581,106,0,2,330.18,1,0,0,Multichannel,Buy One Get One,0
63206,103847,30,541,459,0,2,29.99,1,0,1,Web,Buy One Get One,0
63207,103848,8,72,919,0,9,29.99,0,1,1,Phone,Buy One Get One,0
63208,103850,8,276,631,0,1,2746.17,0,1,1,Web,No Offer,0
63209,103852,8,658,493,0,11,149.29,0,1,1,Web,No Offer,0
63210,103853,30,920,531,0,2,642.32,0,1,1,Multichannel,No Offer,0
63211,103854,8,723,1438,0,2,307.98,1,0,0,Multichannel,Buy One Get One,0
63212,103855,8,430,1209,0,3,52.75,1,0,1,Web,Buy One Get One,0
63213,103856,13,169,1579,0,12,29.99,0,1,0,Web,No Offer,0
63214,103857,9,578,1463,0,7,29.99,1,0,0,Web,No Offer,1
63215,103858,5,967,367,0,2,145.92,0,1,1,Web,Discount,0
63216,103859,29,785,1167,0,10,376.83,1,0,0,Phone,No Offer,0
63217,103860,8,741,679,0,5,259.66,1,0,1,Web,Buy One Get One,1
63218,103861,13,150,539,0,1,303.28,1,1,1,Multichannel,Discount,0
63219,103862,13,954,666,0,2,411.78,1,1,0,Multichannel,No Offer,0
63220,103863,13,901,763,0,3,108.52,1,0,1,Phone,Buy One Get One,0
63221,103864,26,502,425,0,1,842.13,0,1,1,Phone,No Offer,0
63222,103867,8,45,914,0,5,115.04,0,1,0,Phone,No Offer,0
63223,103868,29,265,117,0,10,99.92,1,0,0,Phone,No Offer,0
63224,103869,30,965,919,0,2,146.69,0,1,1,Phone,Discount,0
63225,103870,8,292,1463,0,4,178.38,1,0,0,Web,Buy One Get One,0
63226,103871,29,787,1229,0,11,232.83,0,1,0,Multichannel,Buy One Get One,0
63227,103873,8,46,441,0,2,235.27,1,0,1,Web,Buy One Get One,0
63228,103874,30,863,943,0,1,417.48,1,0,0,Web,Discount,0
63229,103875,26,329,387,0,8,618.09,0,1,1,Multichannel,No Offer,0
63230,103877,8,622,171,0,8,174.31,1,0,0,Phone,No Offer,1
63231,103878,26,942,974,0,6,393.17,1,0,0,Web,Discount,1
63232,103879,13,21,275,0,10,37.16,0,1,1,Web,No Offer,0
63233,103881,13,796,1542,0,10,80.64,1,0,1,Phone,Discount,0
63234,103882,13,919,28,0,4,225.44,1,0,0,Web,Buy One Get One,0
63235,103883,8,84,446,0,1,345.43,1,1,1,Phone,Buy One Get One,0
63236,103885,5,893,1273,0,5,118.33,1,0,1,Web,No Offer,0
63237,103886,13,920,396,0,7,167.28,1,0,0,Web,Discount,0
63238,103888,8,604,753,0,9,85.97,1,0,1,Web,No Offer,0
63239,103889,29,943,1006,0,3,292.21,1,0,0,Web,Buy One Get One,1
63240,103890,8,755,522,0,4,563.42,1,0,1,Multichannel,Discount,0
63241,103893,13,125,590,0,10,654.23,1,1,1,Phone,No Offer,0
63242,103895,28,316,787,0,4,131.35,0,1,0,Web,Discount,0
63243,103898,26,338,63,0,9,221.42,0,1,0,Phone,Buy One Get One,0
63244,103899,8,87,195,0,3,115.08,1,0,0,Web,No Offer,0
63245,103901,8,55,707,0,7,167.13,0,1,0,Web,No Offer,1
63246,103902,8,58,643,0,1,1788.9,0,1,1,Phone,Discount,0
63247,103903,13,131,708,0,3,56.72,1,0,0,Web,Buy One Get One,0
63248,103904,30,708,1167,0,8,42.53,1,0,0,Phone,Discount,0
63249,103905,8,942,396,0,2,214.4,0,1,1,Phone,Buy One Get One,0
63250,103906,26,340,1323,0,11,29.99,1,0,1,Web,Buy One Get One,0
63251,103907,7,641,289,0,3,612.68,0,1,1,Multichannel,Discount,0
63252,103909,13,517,1186,0,1,2039.13,0,1,1,Web,Discount,0
63253,103910,10,824,1095,0,2,125.95,0,1,1,Phone,No Offer,0
63254,103912,12,526,1312,0,3,168.4,1,0,0,Web,Buy One Get One,0
63255,103913,8,64,926,0,3,227.89,1,0,1,Web,Discount,0
63256,103914,30,708,1497,0,7,172.23,1,0,1,Web,Discount,1
63257,103915,8,922,1055,0,1,345.37,0,1,0,Phone,Discount,1
63258,103918,13,786,674,0,2,484.22,1,0,0,Phone,Buy One Get One,0
63259,103919,8,915,867,0,4,29.99,1,0,0,Phone,No Offer,0
63260,103920,11,1012,565,0,7,58.84,0,1,0,Phone,Discount,0
63261,103921,13,517,733,0,3,172.23,1,0,1,Phone,No Offer,0
63262,103922,12,496,852,0,5,34.14,0,1,1,Web,Discount,1
63263,103923,26,306,834,0,6,29.99,0,1,0,Phone,Discount,0
63264,103927,13,850,802,0,9,29.99,1,0,1,Phone,No Offer,0
63265,103928,11,795,80,0,11,136.75,1,0,1,Web,Buy One Get One,0
63266,103929,30,933,427,0,1,122.51,0,1,0,Web,Buy One Get One,0
63267,103930,13,128,63,0,2,64.99,1,0,0,Web,Buy One Get One,0
63268,103931,30,997,465,0,5,419.22,1,1,0,Web,Discount,0
63269,103932,29,458,874,0,6,749.72,1,1,1,Web,No Offer,0
63270,103934,8,682,1034,0,1,404.69,0,1,1,Multichannel,Buy One Get One,0
63271,103936,30,706,417,0,3,665.05,1,1,1,Phone,No Offer,0
63272,103937,8,942,553,0,1,691.7,1,1,1,Multichannel,Discount,1
63273,103938,8,727,967,0,3,87.87,0,1,0,Phone,No Offer,0
63274,103939,26,243,998,0,10,606.05,1,0,1,Multichannel,Discount,0
63275,103945,13,954,1500,0,10,381.3,0,1,0,Multichannel,Discount,0
63276,103946,13,731,382,0,2,184.46,1,0,0,Web,No Offer,0
63277,103948,13,142,1534,0,2,228.13,1,0,1,Phone,Buy One Get One,0
63278,103951,8,433,422,0,10,61.37,1,0,1,Web,Buy One Get One,0
63279,103952,13,434,989,0,11,85.35,0,1,0,Phone,Buy One Get One,0
63280,103954,13,163,1536,0,1,29.99,1,0,1,Web,Buy One Get One,0
63281,103955,8,80,643,0,2,1200.44,0,1,1,Multichannel,Discount,0
63282,103956,12,492,926,0,10,339.4,0,1,0,Web,Discount,1
63283,103958,8,96,15,0,7,656.89,1,0,1,Web,No Offer,0
63284,103959,8,93,1264,0,8,321.26,1,0,0,Multichannel,Discount,1
63285,103960,26,470,713,0,7,211.81,1,1,0,Web,Discount,0
63286,103964,8,808,138,0,8,397.83,1,0,1,Multichannel,Buy One Get One,1
63287,103965,26,852,293,0,10,278.38,1,0,0,Phone,Buy One Get One,0
63288,103966,13,719,242,0,9,84.17,1,0,0,Web,Buy One Get One,0
63289,103967,13,1032,151,0,2,29.99,1,0,0,Phone,No Offer,0
63290,103968,13,139,631,0,6,118.73,1,0,1,Phone,Discount,0
63291,103971,13,773,1526,0,1,198.26,1,0,0,Phone,No Offer,0
63292,103972,26,875,1401,0,6,139.05,1,0,1,Phone,Buy One Get One,0
63293,103973,11,669,1199,0,8,68.21,0,1,1,Phone,Buy One Get One,0
63294,103974,30,945,1258,0,7,104.24,1,0,1,Phone,Discount,1
63295,103976,8,95,843,0,3,211.73,0,1,0,Phone,Buy One Get One,0
63296,103977,12,108,1350,0,2,119.4,1,0,0,Phone,No Offer,0
63297,103979,29,873,479,0,2,156.72,0,1,0,Web,Buy One Get One,0
63298,103980,13,24,1309,0,10,197.87,1,0,0,Web,Discount,1
63299,103981,8,62,807,0,9,99.48,0,1,1,Phone,Discount,0
63300,103983,5,934,566,0,2,45.16,0,1,1,Phone,Buy One Get One,0
63301,103984,26,1106,46,0,5,121.8,1,0,0,Web,No Offer,0
63302,103985,8,285,149,0,10,147.11,1,0,1,Web,Discount,0
63303,103986,8,8,1543,0,6,286.67,1,0,1,Multichannel,No Offer,0
63304,103987,13,919,579,0,7,693.65,0,1,1,Phone,Discount,0
63305,103988,8,812,143,0,4,194.74,0,1,0,Web,Buy One Get One,0
63306,103990,8,102,571,0,6,29.99,0,1,0,Phone,Discount,0
63307,103991,13,508,819,0,6,170.89,0,1,1,Web,Discount,0
63308,103992,30,686,321,0,11,29.99,0,1,0,Web,Buy One Get One,0
63309,103993,29,621,1195,0,1,243.82,1,0,0,Multichannel,No Offer,0
63310,103994,13,766,1582,0,9,453.47,0,1,0,Multichannel,Discount,0
63311,103995,8,979,398,0,4,276.19,0,1,0,Web,Discount,0
63312,103996,8,509,8,0,11,50.56,1,0,0,Phone,Buy One Get One,0
63313,103997,13,734,1147,0,2,482.49,1,0,0,Multichannel,Discount,0
63314,103998,26,334,1534,0,2,472.28,1,1,0,Web,Discount,0
63315,103999,29,787,573,0,1,430.21,0,1,0,Phone,Discount,1
63316,104001,26,519,1402,0,9,295.97,0,1,0,Phone,No Offer,0
63317,104002,8,45,1070,0,9,90.35,0,1,0,Web,No Offer,0
63318,104003,8,77,608,0,6,30.5,0,1,1,Phone,Discount,0
63319,104004,8,1063,356,0,11,195.84,1,0,1,Web,Discount,0
63320,104005,26,464,1396,0,2,29.99,0,1,1,Web,Discount,0
63321,104008,9,468,24,0,5,92.89,1,0,1,Phone,Buy One Get One,1
63322,104009,13,249,676,0,12,109.21,0,1,0,Phone,No Offer,0
63323,104012,8,1085,888,0,10,344.21,1,1,0,Web,Buy One Get One,0
63324,104014,8,288,7,0,2,87.99,1,0,0,Phone,No Offer,0
63325,104015,8,62,645,0,11,192.03,0,1,1,Phone,No Offer,0
63326,104016,27,1092,787,0,3,680.11,0,1,1,Multichannel,Buy One Get One,1
63327,104017,8,71,1398,0,9,69.1,0,1,1,Phone,No Offer,0
63328,104018,13,468,409,0,7,360.2,1,0,0,Web,Discount,0
63329,104019,8,88,980,0,1,419.23,0,1,0,Phone,Buy One Get One,0
63330,104020,13,24,1573,0,2,298.52,1,1,1,Multichannel,Discount,0
63331,104021,8,759,905,0,2,39.37,0,1,1,Web,Buy One Get One,0
63332,104022,8,916,682,0,10,538.43,1,0,1,Multichannel,Discount,0
63333,104024,26,1000,265,0,10,29.99,1,0,1,Web,No Offer,0
63334,104025,11,506,166,0,4,854.62,1,1,1,Web,Buy One Get One,0
63335,104027,13,138,1096,0,4,151.91,0,1,0,Web,Discount,0
63336,104029,5,663,595,0,11,82.26,1,0,0,Phone,No Offer,0
63337,104031,26,589,1010,0,10,227.66,0,1,1,Phone,Discount,0
63338,104032,8,1033,254,0,4,511.62,0,1,1,Phone,Buy One Get One,0
63339,104034,29,621,1338,0,1,1501.02,1,0,1,Multichannel,No Offer,0
63340,104035,8,100,175,0,11,69.86,1,0,1,Web,No Offer,1
63341,104036,12,1063,451,0,10,434.98,0,1,1,Multichannel,No Offer,0
63342,104037,13,152,776,0,10,189.19,1,0,0,Phone,No Offer,0
63343,104038,26,344,279,0,9,29.99,0,1,1,Web,Discount,0
63344,104041,13,113,1282,0,7,29.99,0,1,0,Phone,No Offer,0
63345,104042,8,559,1506,0,11,156.72,1,0,0,Web,Buy One Get One,0
63346,104044,9,18,955,0,5,314.96,1,1,0,Phone,No Offer,0
63347,104045,26,905,599,0,7,742.73,1,0,1,Web,Discount,1
63348,104047,13,951,428,0,4,47.84,1,0,0,Web,Discount,0
63349,104049,8,52,131,0,2,29.99,1,0,0,Web,Buy One Get One,0
63350,104051,29,243,489,0,1,97.03,0,1,0,Web,No Offer,0
63351,104052,30,818,1384,0,4,480.73,1,1,0,Phone,Discount,0
63352,104053,8,661,622,0,4,130.78,0,1,1,Web,Buy One Get One,0
63353,104054,5,689,1346,0,6,392.14,0,1,0,Phone,Buy One Get One,0
63354,104056,5,1105,1491,0,1,254.53,1,0,0,Phone,No Offer,0
63355,104058,26,666,1568,0,10,29.99,1,0,0,Phone,Buy One Get One,0
63356,104059,8,66,146,0,3,83.25,1,0,1,Web,No Offer,0
63357,104060,4,104,1543,0,10,30.6,0,1,1,Phone,Discount,0
63358,104061,13,125,1190,0,1,1263.98,1,0,1,Web,Discount,0
63359,104063,8,473,107,0,10,508.58,0,1,1,Web,Buy One Get One,0
63360,104064,26,739,1463,0,3,33.24,1,0,0,Phone,Buy One Get One,0
63361,104067,13,143,670,0,6,67.49,0,1,0,Phone,Buy One Get One,1
63362,104068,8,885,1229,0,7,29.99,0,1,0,Web,No Offer,0
63363,104069,8,87,550,0,6,590.33,0,1,1,Multichannel,No Offer,0
63364,104072,13,127,1055,0,2,533.37,1,1,1,Web,Buy One Get One,0
63365,104073,29,696,285,0,6,252.13,1,0,1,Phone,Buy One Get One,0
63366,104074,11,913,1574,1,10,32.39,1,0,1,Phone,Discount,0
63367,104075,9,896,529,0,8,102.79,1,0,1,Phone,No Offer,0
63368,104076,8,559,209,0,11,515.31,1,1,1,Phone,Discount,1
63369,104077,8,1070,970,0,1,123.09,0,1,0,Phone,No Offer,0
63370,104078,26,565,1071,0,11,107.35,0,1,1,Web,Discount,0
63371,104079,8,103,1398,0,9,29.99,1,0,0,Web,Discount,0
63372,104080,5,955,73,0,1,29.99,0,1,0,Web,Buy One Get One,0
63373,104082,13,163,1441,0,10,102.41,0,1,1,Phone,No Offer,0
63374,104085,8,807,958,0,10,233.84,1,0,0,Web,Buy One Get One,0
63375,104086,8,709,155,0,4,323.37,1,0,0,Phone,Buy One Get One,0
63376,104088,13,142,923,0,4,101.45,1,0,1,Web,Buy One Get One,0
63377,104089,13,510,446,0,10,98.51,0,1,0,Web,No Offer,0
63378,104092,8,981,44,0,5,120.35,0,1,1,Phone,No Offer,0
63379,104093,13,171,668,0,2,694.32,1,0,1,Multichannel,Discount,0
63380,104095,13,406,833,0,4,224.91,1,1,0,Web,Discount,1
63381,104097,30,646,1392,0,10,105.16,1,0,1,Phone,Discount,0
63382,104100,4,459,183,0,8,297.12,0,1,1,Multichannel,Discount,0
63383,104101,13,890,234,0,9,282.6,0,1,1,Phone,Buy One Get One,0
63384,104102,29,943,795,0,1,666.09,1,1,1,Multichannel,Buy One Get One,1
63385,104103,4,551,483,0,11,36.91,0,1,0,Web,No Offer,0
63386,104104,2,1047,979,0,8,127.66,1,0,0,Phone,Buy One Get One,0
63387,104105,9,607,250,0,5,228.84,1,0,1,Web,Buy One Get One,0
63388,104111,13,786,1053,0,9,89.48,0,1,1,Web,No Offer,0
63389,104115,8,89,1339,0,10,192.45,0,1,1,Phone,Discount,0
63390,104117,13,1028,1311,0,4,141.89,1,0,1,Web,No Offer,0
63391,104120,13,141,776,0,8,265.93,0,1,1,Web,No Offer,0
63392,104122,26,288,1310,0,6,255.87,1,0,0,Web,Buy One Get One,0
63393,104123,8,906,1071,0,2,241.27,1,0,0,Multichannel,Discount,0
63394,104124,26,468,507,0,10,53.43,0,1,1,Phone,Discount,0
63395,104125,8,52,91,0,8,29.99,1,0,0,Phone,No Offer,1
63396,104127,26,1057,457,0,3,268.99,1,0,0,Web,No Offer,0
63397,104129,8,700,43,0,4,432.44,1,0,0,Web,No Offer,0
63398,104135,26,492,419,0,6,343.8,1,0,0,Multichannel,Discount,0
63399,104136,13,113,1097,0,5,230.3,0,1,0,Phone,Buy One Get One,0
63400,104137,13,171,283,0,4,667.84,0,1,1,Multichannel,No Offer,0
63401,104139,8,883,1454,0,3,404.1,1,0,1,Web,No Offer,0
63402,104140,5,663,381,0,4,317.33,0,1,0,Phone,No Offer,0
63403,104141,8,465,481,0,11,450.41,0,1,0,Multichannel,Buy One Get One,0
63404,104142,13,517,930,0,10,88.42,0,1,1,Web,Discount,0
63405,104145,30,686,342,0,2,948.24,0,1,1,Web,Discount,0
63406,104147,8,737,479,0,1,709.89,1,0,1,Phone,No Offer,0
